prior_Unconstrained-NODAT-ILN
median	20001
min	20001
max	20001
num_samples_for_ESS	120006
tail-ESS_med	58476
tail-ESS_min	41973
tail-ESS_max	60113
bulk-ESS_med	59040
bulk-ESS_min	52531
bulk-ESS_max	60501
minRhat	0.999957565115075
maxRhat	1.00015419706944
total_samples	120006
