prior_PostKPg-NODAT-GBM
median	20001
min	20001
max	20001
num_samples_for_ESS	120006
tail-ESS_med	38499
tail-ESS_min	17895
tail-ESS_max	59957
bulk-ESS_med	38528
bulk-ESS_min	20181
bulk-ESS_max	59256
minRhat	0.999979119812642
maxRhat	1.00037955446225
total_samples	120006
